season,week,game_id,posteam,defteam,player_id,pass_attempt,complete_pass,passing_yards,pass_touchdown,interception,rush_plays,rushing_yards,rush_touchdown,reception,receiving_yards,fumble_lost,rush_inside_10,rush_inside_20,target_inside_10,target_inside_20,total_touches,fantasy_points
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0036422,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0036997,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,3.0,0.0,2,2,0,0,5.0,7.3999999999999995
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0037539,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,24.0,0.0,0,0,0,0,3.0,5.4
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0038783,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,16.0,0.0,0,0,0,0,1.0,2.6
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0038794,0.0,0.0,0.0,0.0,0.0,14,84.0,0.0,1.0,0.0,0.0,1,3,0,0,15.0,9.4
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0038976,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,3.0,105.0,0.0,0,0,0,1,4.0,13.9
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0039373,0.0,0.0,0.0,0.0,0.0,3,12.0,0.0,0.0,0.0,0.0,0,1,0,0,3.0,1.2000000000000002
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0039424,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,16.0,0.0,0,0,0,2,1.0,2.6
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0039732,35.0,18.0,555.0,1.0,2.0,3,4.0,0.0,0.0,0.0,0.0,0,1,0,3,38.0,22.599999999999998
2024,13,2024_13_CLE_DEN,DEN,CLE,00-0039868,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,28.0,0.0,0,0,0,0,2.0,4.800000000000001
2024,13,2024_13_HOU_JAX,0,0,0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11.0,0.0
2024,13,2024_13_HOU_JAX,HOU,JAX,0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0,0,1,1,55.0,0.0
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0030431,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0033897,0.0,0.0,0.0,0.0,0.0,20,101.0,1.0,4.0,18.0,0.0,2,2,0,0,24.0,21.900000000000002
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0034383,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,61.0,0.0,0,0,0,1,5.0,11.100000000000001
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0036554,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,119.0,0.0,0,0,0,0,8.0,19.9
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0037258,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.1
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0037614,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,16.0,0.0,0,0,0,1,2.0,3.6
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0038977,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,23.0,0.0,0,0,0,0,1.0,3.3000000000000003
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0039163,36.0,22.0,404.0,1.0,0.0,5,7.0,0.0,0.0,0.0,0.0,0,2,1,3,41.0,20.86
2024,13,2024_13_HOU_JAX,HOU,JAX,00-0039359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,0.0,0,0,0,0,1.0,1.4
2024,13,2024_13_HOU_JAX,JAX,HOU,0,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61.0,0.0
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0033881,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,41.0,0.0,0,0,1,3,7.0,11.100000000000001
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0036331,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,23.0,0.0,0,0,0,0,2.0,4.300000000000001
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0036887,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0036971,10.0,4.0,198.0,0.0,1.0,1,6.0,0.0,0.0,0.0,0.0,0,0,0,0,11.0,6.52
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0036972,34.0,20.0,446.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0,0,3,9,37.0,26.44
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0036973,0.0,0.0,0.0,0.0,0.0,13,46.0,0.0,3.0,12.0,0.0,0,2,0,1,16.0,8.8
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0038555,0.0,0.0,0.0,0.0,0.0,7,28.0,0.0,1.0,7.0,0.0,0,0,0,0,8.0,4.5
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0038606,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,103.0,0.0,0,0,1,3,6.0,16.3
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0038935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,14.0,0.0,0,0,0,1,1.0,2.4000000000000004
2024,13,2024_13_HOU_JAX,JAX,HOU,00-0039893,0.0,0.0,0.0,0.0,0.0,1,11.0,0.0,4.0,76.0,0.0,0,0,1,1,5.0,12.700000000000001
2024,13,2024_13_IND_NE,0,0,0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12.0,0.0
2024,13,2024_13_IND_NE,IND,NE,0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0,0,0,0,39.0,0.0
2024,13,2024_13_IND_NE,IND,NE,00-0033217,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,15.0,0.0,0,0,0,0,2.0,3.5
2024,13,2024_13_IND_NE,IND,NE,00-0036223,0.0,0.0,0.0,0.0,0.0,25,96.0,0.0,1.0,7.0,0.0,3,10,1,1,26.0,11.3
2024,13,2024_13_IND_NE,IND,NE,00-0036252,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,42.0,0.0,0,0,0,2,5.0,9.2
2024,13,2024_13_IND_NE,IND,NE,00-0036876,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024,13,2024_13_IND_NE,IND,NE,00-0037292,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,22.0,0.0,0,0,0,0,1.0,3.2
2024,13,2024_13_IND_NE,IND,NE,00-0037664,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,16.0,0.0,0,0,1,1,2.0,3.6
2024,13,2024_13_IND_NE,IND,NE,00-0038394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,0.0,0,0,0,0,1.0,1.7000000000000002
2024,13,2024_13_IND_NE,IND,NE,00-0039164,24.0,12.0,441.0,2.0,2.0,10,48.0,1.0,0.0,0.0,0.0,4,4,3,5,34.0,32.44
2024,13,2024_13_IND_NE,IND,NE,00-0039890,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2024,13,2024_13_IND_NE,NE,IND,0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0,0,3,3,55.0,0.0
2024,13,2024_13_IND_NE,NE,IND,00-0032392,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,42.0,0.0,0,0,0,2,4.0,8.2
2024,13,2024_13_IND_NE,NE,IND,00-0033090,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,75.0,0.0,0,0,1,2,7.0,14.5
2024,13,2024_13_IND_NE,NE,IND,00-0033307,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,3.0,39.0,0.0,0,0,0,0,4.0,7.5
2024,13,2024_13_IND_NE,NE,IND,00-0036328,0.0,0.0,0.0,0.0,0.0,7,62.0,1.0,0.0,0.0,0.0,1,2,0,0,7.0,12.2
2024,13,2024_13_IND_NE,NE,IND,00-0036875,0.0,0.0,0.0,0.0,0.0,18,73.0,0.0,3.0,21.0,0.0,1,6,0,0,21.0,12.4
2024,13,2024_13_IND_NE,NE,IND,00-0038608,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,41.0,0.0,0,0,1,2,3.0,7.1000000000000005
2024,13,2024_13_IND_NE,NE,IND,00-0038621,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,20.0,0.0,0,0,0,2,4.0,6.0
2024,13,2024_13_IND_NE,NE,IND,00-0039851,35.0,24.0,301.0,1.0,1.0,5,59.0,0.0,0.0,0.0,0.0,0,1,5,11,40.0,19.939999999999998
2024,13,2024_13_IND_NE,NE,IND,00-0039907,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024,13,2024_13_LAC_ATL,0,0,0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0
2024,13,2024_13_LAC_ATL,ATL,LAC,0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56.0,0.0
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0029604,40.0,24.0,451.0,0.0,4.0,1,3.0,0.0,0.0,0.0,0.0,0,0,2,6,41.0,10.34
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0034407,0.0,0.0,0.0,0.0,0.0,1,-2.0,0.0,4.0,95.0,0.0,0,0,0,0,5.0,13.3
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0036309,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,20.0,0.0,0,0,0,1,3.0,5.0
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0036429,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0,0,0,0,1.0,1.5
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0036970,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0.0,0.0
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0037238,0.0,0.0,0.0,0.0,0.0,1,-3.0,0.0,9.0,86.0,0.0,0,0,1,3,10.0,17.299999999999997
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0037263,0.0,0.0,0.0,0.0,0.0,8,16.0,0.0,1.0,6.0,0.0,0,2,0,0,9.0,3.2
2024,13,2024_13_LAC_ATL,ATL,LAC,00-0038542,0.0,0.0,0.0,0.0,0.0,26,102.0,1.0,6.0,33.0,0.0,5,5,0,0,32.0,25.500000000000004
2024,13,2024_13_LAC_ATL,LAC,ATL,0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,2.0,0,0,0,2,45.0,-4.0
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0034159,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0034162,1.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.12
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0034184,0.0,0.0,0.0,0.0,0.0,6,32.0,0.0,1.0,1.0,0.0,0,0,0,0,7.0,4.300000000000001
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0036355,29.0,16.0,233.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0,0,1,5,34.0,9.42
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0036988,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,11.0,0.0,0,0,1,1,1.0,2.1
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0037475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0,0,0,0,1.0,1.3
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0037617,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1.0,-2.0
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0037654,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.1
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0038544,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,12.0,0.0,0,0,0,1,2.0,3.2
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0038573,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,3.0,0.0,0,0,0,0,2.0,1.6
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0038614,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,1.0,1.2
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0039391,0.0,0.0,0.0,0.0,0.0,4,20.0,0.0,0.0,0.0,0.0,0,1,0,0,4.0,2.0
2024,13,2024_13_LAC_ATL,LAC,ATL,00-0039915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,117.0,0.0,0,0,0,0,9.0,20.700000000000003
2024,13,2024_13_LA_NO,0,0,0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,0.0
2024,13,2024_13_LA_NO,LA,NO,0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0
2024,13,2024_13_LA_NO,LA,NO,00-0026498,26.0,14.0,277.0,2.0,0.0,4,3.0,0.0,0.0,0.0,0.0,0,0,3,4,30.0,19.38
2024,13,2024_13_LA_NO,LA,NO,00-0032775,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,49.0,0.0,0,0,1,1,2.0,6.9
2024,13,2024_13_LA_NO,LA,NO,00-0033908,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,17.0,0.0,0,0,0,0,3.0,4.7
2024,13,2024_13_LA_NO,LA,NO,00-0036244,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,13.0,0.0,0,0,0,0,1.0,2.3
2024,13,2024_13_LA_NO,LA,NO,00-0036427,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2024,13,2024_13_LA_NO,LA,NO,00-0036849,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,39.0,0.0,0,0,0,0,3.0,5.9
2024,13,2024_13_LA_NO,LA,NO,00-0037004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024,13,2024_13_LA_NO,LA,NO,00-0037840,0.0,0.0,0.0,0.0,0.0,15,104.0,1.0,1.0,9.0,0.0,2,2,0,0,16.0,18.299999999999997
2024,13,2024_13_LA_NO,LA,NO,00-0039075,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,5.0,56.0,0.0,0,0,1,2,6.0,11.3
2024,13,2024_13_LA_NO,LA,NO,00-0039738,0.0,0.0,0.0,0.0,0.0,8,42.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,4.2
2024,13,2024_13_LA_NO,NO,LA,0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51.0,0.0
2024,13,2024_13_LA_NO,NO,LA,00-0031280,38.0,24.0,319.0,1.0,0.0,2,12.0,0.0,0.0,0.0,0.0,0,0,2,3,40.0,17.959999999999997
2024,13,2024_13_LA_NO,NO,LA,00-0033357,0.0,0.0,0.0,0.0,0.0,5,10.0,0.0,5.0,37.0,0.0,0,1,0,0,10.0,9.7
2024,13,2024_13_LA_NO,NO,LA,00-0033906,0.0,0.0,0.0,0.0,0.0,23,112.0,0.0,4.0,7.0,0.0,1,3,0,0,27.0,15.9
2024,13,2024_13_LA_NO,NO,LA,00-0033948,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,0.0,0,0,0,0,1.0,1.7000000000000002
2024,13,2024_13_LA_NO,NO,LA,00-0034272,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,36.0,0.0,0,0,0,0,2.0,5.6
2024,13,2024_13_LA_NO,NO,LA,00-0034418,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,19.0,0.0,0,0,0,0,1.0,2.9000000000000004
2024,13,2024_13_LA_NO,NO,LA,00-0034860,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0,0,1,1,1.0,1.5
2024,13,2024_13_LA_NO,NO,LA,00-0034981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,6.0,0.0,0,0,0,0,2.0,2.6
2024,13,2024_13_LA_NO,NO,LA,00-0036040,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,36.0,0.0,0,0,1,2,5.0,8.6
2024,13,2024_13_LA_NO,NO,LA,00-0037231,0.0,0.0,0.0,0.0,0.0,1,9.0,0.0,3.0,31.0,0.0,0,0,0,0,4.0,7.0
2024,13,2024_13_LV_KC,0,0,0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,0.0
2024,13,2024_13_LV_KC,KC,LV,0,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0,0,1,2,74.0,0.0
2024,13,2024_13_LV_KC,KC,LV,00-0030506,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,68.0,0.0,0,0,1,3,7.0,13.8
2024,13,2024_13_LV_KC,KC,LV,00-0030564,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,90.0,0.0,0,0,2,2,4.0,13.0
2024,13,2024_13_LV_KC,KC,LV,00-0033526,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0,0,0,0,1.0,1.5
2024,13,2024_13_LV_KC,KC,LV,00-0033857,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,10.0,0.0,0,0,0,0,1.0,2.0
2024,13,2024_13_LV_KC,KC,LV,00-0033873,51.0,26.0,520.0,1.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0,0,7,10,53.0,25.2
2024,13,2024_13_LV_KC,KC,LV,00-0033923,0.0,0.0,0.0,0.0,0.0,7,15.0,0.0,2.0,0.0,0.0,0,1,1,1,9.0,3.5
2024,13,2024_13_LV_KC,KC,LV,00-0034386,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0,0,1,1,1.0,1.6
2024,13,2024_13_LV_KC,KC,LV,00-0036637,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,58.0,0.0,0,0,1,1,4.0,9.8
2024,13,2024_13_LV_KC,KC,LV,00-0037197,0.0,0.0,0.0,0.0,0.0,7,44.0,0.0,1.0,5.0,0.0,0,1,0,0,8.0,5.9
2024,13,2024_13_LV_KC,KC,LV,00-0039894,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,54.0,0.0,0,0,0,0,5.0,10.4
2024,13,2024_13_LV_KC,LV,KC,0,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,2.0,0,0,1,1,62.0,-4.0
2024,13,2024_13_LV_KC,LV,KC,00-0032104,0.0,0.0,0.0,0.0,0.0,10,39.0,0.0,2.0,14.0,0.0,1,1,0,0,12.0,7.300000000000001
2024,13,2024_13_LV_KC,LV,KC,00-0034960,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,97.0,0.0,0,0,0,0,6.0,15.700000000000001
2024,13,2024_13_LV_KC,LV,KC,00-0036527,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,25.0,0.0,0,0,0,0,1.0,3.5
2024,13,2024_13_LV_KC,LV,KC,00-0036955,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024,13,2024_13_LV_KC,LV,KC,00-0037509,0.0,0.0,0.0,0.0,0.0,12,64.0,0.0,2.0,1.0,0.0,0,0,0,0,14.0,8.5
2024,13,2024_13_LV_KC,LV,KC,00-0038563,0.0,0.0,0.0,0.0,0.0,1,11.0,0.0,1.0,58.0,0.0,0,0,0,0,2.0,7.9
2024,13,2024_13_LV_KC,LV,KC,00-0038579,38.0,23.0,419.0,2.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0,0,2,2,39.0,22.76
2024,13,2024_13_LV_KC,LV,KC,00-0039066,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0,0,0,0,1.0,1.5
2024,13,2024_13_LV_KC,LV,KC,00-0039338,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,10.0,140.0,0.0,0,0,1,1,11.0,24.2
2024,13,2024_13_MIA_GB,0,0,0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12.0,0.0
2024,13,2024_13_MIA_GB,GB,MIA,0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,3.0,0,0,0,0,47.0,-6.0
2024,13,2024_13_MIA_GB,GB,MIA,00-0035700,0.0,0.0,0.0,0.0,0.0,19,43.0,1.0,4.0,74.0,0.0,6,7,0,0,23.0,21.700000000000003
2024,13,2024_13_MIA_GB,GB,MIA,00-0036264,28.0,21.0,375.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,2,8,28.0,23.0
2024,13,2024_13_MIA_GB,GB,MIA,00-0038124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,67.0,0.0,0,0,0,0,2.0,8.7
2024,13,2024_13_MIA_GB,GB,MIA,00-0038393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,30.0,0.0,0,0,1,1,4.0,7.0
2024,13,2024_13_MIA_GB,GB,MIA,00-0038685,0.0,0.0,0.0,0.0,0.0,3,28.0,0.0,2.0,1.0,0.0,0,1,0,2,5.0,4.9
2024,13,2024_13_MIA_GB,GB,MIA,00-0038797,0.0,0.0,0.0,0.0,0.0,2,20.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,2.0
2024,13,2024_13_MIA_GB,GB,MIA,00-0038996,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,78.0,0.0,0,0,0,1,6.0,13.8
2024,13,2024_13_MIA_GB,GB,MIA,00-0039146,0.0,0.0,0.0,0.0,0.0,1,23.0,0.0,3.0,24.0,0.0,0,0,1,4,4.0,7.700000000000001
2024,13,2024_13_MIA_GB,MIA,GB,0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,0,0,1,1,76.0,0.0
2024,13,2024_13_MIA_GB,MIA,GB,00-0031235,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0,0,0,0,1.0,1.9
2024,13,2024_13_MIA_GB,MIA,GB,00-0031687,0.0,0.0,0.0,0.0,0.0,5,19.0,0.0,2.0,15.0,0.0,0,0,1,2,7.0,5.4
2024,13,2024_13_MIA_GB,MIA,GB,00-0033040,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,83.0,0.0,0,0,0,1,6.0,14.3
2024,13,2024_13_MIA_GB,MIA,GB,00-0033858,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,113.0,0.0,0,0,1,1,10.0,21.3
2024,13,2024_13_MIA_GB,MIA,GB,00-0034798,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0,0,0,0,1.0,1.8
2024,13,2024_13_MIA_GB,MIA,GB,00-0035125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,15.0,0.0,0,0,0,0,2.0,3.5
2024,13,2024_13_MIA_GB,MIA,GB,00-0036212,53.0,37.0,458.0,2.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0,0,4,8,55.0,26.92
2024,13,2024_13_MIA_GB,MIA,GB,00-0036613,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,53.0,0.0,0,0,1,1,4.0,9.3
2024,13,2024_13_MIA_GB,MIA,GB,00-0038720,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0,0,0,0,1.0,1.5
2024,13,2024_13_MIA_GB,MIA,GB,00-0039040,0.0,0.0,0.0,0.0,0.0,7,14.0,0.0,8.0,56.0,0.0,3,3,0,1,15.0,15.0
2024,13,2024_13_MIA_GB,MIA,GB,00-0039880,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,8.0,0.0,0,0,0,1,2.0,2.8
2024,13,2024_13_NYG_DAL,0,0,0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,0.0
2024,13,2024_13_NYG_DAL,DAL,NYG,0,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62.0,0.0
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0031236,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,16.0,0.0,0,0,2,2,3.0,4.6
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0033045,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.4
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0033662,36.0,21.0,391.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1,2,3,6,41.0,19.64
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0036139,0.0,0.0,0.0,0.0,0.0,22,112.0,1.0,3.0,11.0,0.0,2,3,0,1,25.0,21.300000000000004
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0036358,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,39.0,0.0,0,0,0,1,2.0,5.9
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0037666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,41.0,0.0,0,0,0,0,2.0,6.1000000000000005
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0037801,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,4.0,53.0,0.0,0,0,1,2,5.0,9.5
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0038547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,33.0,0.0,0,0,0,0,5.0,8.3
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0038640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0038738,0.0,0.0,0.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,1,1,0,0,3.0,0.4
2024,13,2024_13_NYG_DAL,DAL,NYG,00-0039062,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,1.0,1.2
