season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2023,WAS,DB,CB,26,RES,Tariq Castro-Fields,Tariq,Castro-Fields,1999-01-14,73,195,Penn State,00-0037833,NA,2eb34969-3de2-454f-a822-bf1908dabcaa,34177,15959,NA,CastTa00,NA,8321,1,NA,NA,18,REG,R01,Tariq,CAS813723,54686,32004341-5381-3723-4278-00f731f5952b,2022,2022,SF,221
2023,SF,QB,QB,13,ACT,Brock Purdy,Brock,Purdy,1999-12-27,73,212,Iowa State,00-0037834,4361741,d5aef708-ad61-4ab8-a637-62ff96e92040,34218,15834,NA,PurdBr00,NA,8183,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hdwbdlyiose4znenx5ed",QB,22,SB,A01,Brock,PUR243289,54727,32005055-5224-3289-b108-8aab5e23b748,2022,2022,SF,262
2023,TB,OL,G,67,ACT,Luke Goedeke,Luke,Goedeke,1998-11-21,77,310,Central Michigan,00-0037835,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wz9g7vjisrzqajviqawj",T,20,DIV,A01,Luke,GOE594395,54522,3200474f-4559-4395-107c-2bd9a4a78094,2022,2022,TB,57
2023,LA,OL,G,60,DEV,Logan Bruss,Logan,Bruss,1998-10-06,77,310,Wisconsin,00-0037836,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h6zvqpg9ommimfhwu7vs",NA,19,WC,P01,Logan,BRU813072,54569,32004252-5581-3072-7020-8fc2225cd6fb,2022,2022,LA,104
2023,PIT,WR,WR,19,ACT,Calvin Austin,Calvin,Austin,1999-03-24,69,162,Memphis,00-0037837,4243389,a95271f7-6dae-4b43-94fd-3ff04b15d4c4,34094,15874,NA,AustCa00,NA,8125,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",SLOT_WR,19,WC,A01,Calvin,AUS738004,54603,32004155-5373-8004-5ff3-52f1c2b4fb0b,2022,2022,PIT,138
2023,BAL,TE,TE,80,ACT,Isaiah Likely,Isaiah,Likely,2000-04-18,76,240,Coastal Carolina,00-0037838,4361050,f9279edb-cfa7-4f7d-91df-b81cbf3e133e,34095,16033,NA,LikeIs00,NA,8131,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z8xwspdtqixrzxxjbapx",SLOT_WR,21,CON,A01,Isaiah,LIK088990,54604,32004c49-4b08-8990-7695-dc4768035012,2022,2022,BAL,139
2023,LA,DB,CB,14,ACT,Cobie Durant,Decobie,Durant,1998-02-09,71,175,South Carolina State,00-0037839,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bnxe1uab3diwqjt5g5jy",CB,19,WC,A01,Cobie,DUR101849,54607,32004455-5210-1849-241d-bd57a0845029,2022,2022,LA,142
2023,LA,RB,RB,23,ACT,Kyren Williams,Kyren,Williams,2000-08-26,69,199,Notre Dame,00-0037840,4430737,19d44771-8f1d-4127-9b7d-230da137f15d,34120,15807,NA,WillKy02,NA,8150,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emynpilqbr8huoh6vmhg",RB,19,WC,A01,Kyren,WIL415359,54629,32005749-4c41-5359-809b-caeaa1db84d0,2022,2022,LA,164
2023,LA,DB,FS,37,ACT,Quentin Lake,Quentin,Lake,1999-01-29,73,205,UCLA,00-0037841,4249128,c2c112f0-13bd-44a8-a447-f3429c4f3e65,34167,16146,NA,LakeQu00,NA,8330,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmf2kpatkzbhnbgu3rhe",SLOT_CB,19,WC,A01,Quentin,LAK415666,54676,32004c41-4b41-5666-ff9b-b066db8a2f2e,2022,2022,LA,211
2023,LA,DB,CB,1,ACT,Derion Kendrick,Derion,Kendrick,2000-08-24,72,190,Georgia,00-0037842,NA,874ab5e6-c943-4620-8c73-b11e6592bc69,34168,16153,NA,KendDe00,NA,8271,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jbsryyp8tuswsp2ismee",CB,19,WC,A01,Derion,KEN059344,54677,32004b45-4e05-9344-2576-7ccf3101d997,2022,2022,LA,212
2023,CHI,LB,OLB,92,DEV,Daniel Hardy,Daniel,Hardy,1998-12-15,75,240,Montana State,00-0037843,4365629,a4ff5690-ba65-4edf-b97b-b001667e1bc5,34191,16287,NA,HardDa01,NA,8520,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jjpg1nreyq0gh2brpvpb",NA,18,REG,P01,Daniel,HAR091976,54700,32004841-5209-1976-1e8c-a0462f3fbfcd,2022,2022,LA,235
2023,LA,DB,SS,2,ACT,Russ Yeast,Craig,Yeast,1999-05-08,70,195,Kansas State,00-0037844,NA,76ba8d1b-2bf2-4fa0-82aa-29a2a488cbae,34209,16295,NA,YeasRu00,NA,8510,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xd9rmo75et3fterqxyco",SAFETY,19,WC,A01,Russ,YEA525112,54718,32005945-4152-5112-3001-0e8ff46b01f3,2022,2022,LA,253
2023,LA,OL,T,61,DEV,A.J. Arcuri,A.J.,Arcuri,1997-08-13,79,320,Michigan State,00-0037845,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,19,WC,P01,A.J.,ARC716900,54726,32004152-4371-6900-5185-8cdd66b2ad11,2022,2022,LA,261
2023,BAL,DB,CB,22,RES,Damarion Williams,Damarion,Williams,1998-07-15,70,180,Houston,00-0037984,4567480,0fbbe897-2980-4c6e-b8a4-59b43f81f605,34097,16160,NA,WillDa15,NA,8361,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p11ij0ukitsmrk1vvvxk",NA,21,CON,R01,Damarion,WIL464456,54606,32005749-4c46-4456-6514-9bad7b078f8d,2022,2022,BAL,141
2023,BAL,DB,SS,14,ACT,Kyle Hamilton,Kyle,Hamilton,2001-03-16,76,220,Notre Dame,00-0038038,4575517,c4172123-905a-4f80-8418-1469b9b10a4f,33969,15808,NA,HamiKy00,NA,8339,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hmqb0ft9rfcqlqqiuwnn",SAFETY,21,CON,A01,Kyle,HAM246970,54479,32004841-4d24-6970-5c23-1fbf7506b4a0,2022,2022,BAL,14
2023,LV,DB,CB,18,ACT,Jack Jones,Jack,Jones,1997-12-20,71,170,Arizona State,00-0038039,4035686,c816f5e3-7abe-4fc5-b6e0-4151017210b0,34077,15809,NA,JoneJa10,NA,8261,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vrcgubombaqzwoj3mpjx",CB,18,REG,A01,Jack,JON403934,54586,32004a4f-4e40-3934-31a5-290d0def1a4b,2022,2022,NE,121
2023,LV,RB,RB,35,ACT,Zamir White,Zamir,White,1999-09-18,72,215,Georgia,00-0038040,4361777,440d7750-672e-4293-8eb0-89b241a498eb,34078,15852,NA,WhitZa01,NA,8139,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8vpgphydjltkrr531vd",RB,18,REG,A01,Zamir,WHI603663,54587,32005748-4960-3663-61e2-3aa5c09bf289,2022,2022,LV,122
2023,DAL,TE,TE,87,ACT,Jake Ferguson,Jake,Ferguson,1999-01-18,77,250,Wisconsin,00-0038041,4242355,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,34085,15947,NA,FergJa00,NA,8110,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy9bvf3d9yjprwigiqty",SLOT_WR,19,WC,A01,Jake,FER146119,54594,32004645-5214-6119-2797-33878db83d5a,2022,2022,DAL,129
2023,TB,P,P,5,ACT,Jake Camarda,Jake,Camarda,1999-04-20,73,180,Georgia,00-0038042,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmownwd4bpbk4xnxkltv",NA,20,DIV,A01,Jake,CAM013278,54598,32004341-4d01-3278-6483-bc919efd064d,2022,2022,TB,133
2023,KC,DB,CB,2,ACT,Joshua Williams,Joshua,Williams,1999-10-17,75,197,Fayetteville State,00-0038043,4917635,be77723f-3d5a-47aa-9949-433993879a6f,34091,16075,NA,WillJo03,NA,8470,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wk6opycjhvjymx2iijgg",CB,22,SB,A01,Joshua,WIL390045,54600,32005749-4c39-0045-26bc-da18b5af59e0,2022,2022,KC,135
2023,ATL,DL,DT,75,CUT,Caeveon Patton,Caeveon,Patton,NA,72,289,Texas State,00-0038044,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/akhag6sle8otorbhs838",NA,1,REG,W03,Caeveon,PAT588045,55364,32005041-5458-8045-7cbc-5003104672a7,2022,2022,NA,NA
2023,LAC,RB,RB,28,INA,Isaiah Spiller,Isaiah,Spiller,2001-08-09,73,215,Texas A&amp;M,00-0038045,4426891,c77e2eb3-ae90-4819-afb1-c6f88e558717,34079,15908,NA,SpilIs00,NA,8153,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmgppj4johvoldlpuns3",NA,18,REG,A01,Isaiah,SPI358127,54588,32005350-4935-8127-e160-a345616324a2,2022,2022,LAC,123
2023,BAL,TE,TE,88,ACT,Charlie Kolar,Charlie,Kolar,1999-02-10,78,255,Iowa State,00-0038046,4241263,3c048ac9-2c0f-4bf0-9ddc-ce99c9387ac8,34084,15924,NA,KolaCh00,NA,8127,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hvwv1sqfjrbm3rtnnd3a",TE,21,CON,A01,Charlie,KOL030762,54593,32004b4f-4c03-0762-5d66-fe5bd3776993,2022,2022,BAL,128
2023,WAS,OL,T,62,ACT,Alex Akingbulu,Alexander,Akingbulu,1997-12-28,77,300,Fresno State,00-0038073,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nitbwnoclhqffnkejmtf",NA,18,REG,A01,Alex,AKI360621,55350,3200414b-4936-0621-3f02-4a6666bf5db1,2022,2022,NA,NA
2023,KC,WR,WR,24,ACT,Skyy Moore,Skyy,Moore,2000-09-10,70,195,Western Michigan,00-0038090,4430191,1c8a4510-786c-4bc2-a9e9-e491b688206f,34009,16005,NA,MoorSk01,NA,8168,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",NA,22,SB,A01,Skyy,MOO678505,54519,32004d4f-4f67-8505-ee46-18aa406b13ff,2022,2022,KC,54
2023,LAC,DB,FS,22,INA,J.T. Woods,J.T.,Woods,2000-06-10,74,193,Baylor,00-0038091,4362917,a72657e3-2330-4a2d-932d-be37ec504f1a,34035,16076,NA,WoodJT00,NA,8313,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rucg0apjybxvab6enckg",NA,18,REG,A01,J.T.,WOO516814,54544,3200574f-4f51-6814-68e6-23f4de50c215,2022,2022,LAC,79
2023,MIA,WR,WR,18,RES,Erik Ezukanma,Erik,Ezukanma,2000-01-25,74,220,Texas Tech,00-0038092,4362186,7934c2db-a5f1-404c-a313-74a8aacd5946,34081,15815,NA,EzukEr00,NA,8114,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zestfznyaky8z17chozb",NA,19,WC,R05,Erik,EZU415291,54590,3200455a-5541-5291-fee6-830dca8a2c2a,2022,2022,MIA,125
2023,KC,DL,DT,92,ACT,Neil Farrell,Neil,Farrell,1998-09-09,76,325,Louisiana State,00-0038093,4242234,fce102ee-016e-46a2-b64e-36dc50c63845,34082,16011,NA,FarrNe00,NA,8307,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/msnrmo3rhddvq0jk0zds",INTERIOR_LINE,22,SB,A01,Neil,FAR641809,54591,32004641-5264-1809-148a-81c578ef7528,2022,2022,LV,126
2023,BAL,P,P,11,ACT,Jordan Stout,Jordan,Stout,1998-08-04,75,209,Penn State,00-0038094,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/poudzsjh2vrsas7i3cew",NA,21,CON,A01,Jordan,STO727243,54595,32005354-4f72-7243-90d9-b44242223591,2022,2022,BAL,130
2023,CIN,OL,G,67,ACT,Cordell Volson,Cordell,Volson,1998-07-20,78,310,North Dakota State,00-0038095,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ekowrmc5seuuc9hkznrw",G,18,REG,A01,Cordell,VOL525986,54601,3200564f-4c52-5986-6322-2a4e76aa5d7a,2022,2022,CIN,136
2023,DET,DL,DE,93,ACT,Joshua Paschal,Joshua,Paschal,1999-12-17,75,278,Kentucky,00-0038096,4259994,6aa78083-655c-4855-b22b-b4e4f77b5dab,34001,16093,NA,PascJo00,NA,8358,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ivkpwgpcixlvfbpzurab",EDGE,21,CON,A01,Josh,PAS068486,54511,32005041-5306-8486-93fc-0cae1c9cca7f,2022,2022,DET,46
2023,NYG,K,K,99,DEV,Cade York,Cade,York,2001-01-27,73,198,Louisiana State,00-0038097,4428963,ddb98961-3c13-4f6b-9e9f-3bea91a080e8,34080,16227,NA,YorkCa00,NA,8258,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cfpgmw8kecr3otnsgx7u",NA,18,REG,P02,Cade,YOR189231,54589,3200594f-5218-9231-4f07-a8c61570ffb2,2022,2022,CLE,124
2023,CLE,RB,RB,20,INA,Pierre Strong,Pierre,Strong,1998-12-10,71,205,South Dakota State,00-0038098,4249836,8a9a3c7f-57a1-4064-9bda-2c7fad7b5c01,34083,16102,NA,StroPi00,NA,8116,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rkwn1p5xwu7rklccmxkm",NA,19,WC,A01,Pierre,STR658099,54592,32005354-5265-8099-4e5a-fedfdfa80694,2022,2022,NE,127
2023,WAS,DL,DT,98,ACT,Phidarian Mathis,Phidarian,Mathis,1998-04-26,76,312,Alabama,00-0038099,4241468,a1aa3c7c-7043-41a3-a522-a34a8ae3f085,34002,16133,NA,MathPh00,NA,8273,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nghgoy07xgrobko1w9o2",INTERIOR_LINE,18,REG,A01,Phidarian,MAT207640,54512,32004d41-5420-7640-f14c-a7c721d10460,2022,2022,WAS,47
2023,WAS,DB,FS,35,RES,Percy Butler,Percy,Butler,2000-05-05,72,191,Louisiana-Lafayette,00-0038100,4363097,5f70ae1d-2014-4f95-b0f5-26c9d4920ccc,34069,28045,NA,ButlPe00,NA,8394,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a1gbufaacx3ho8diexoq",NA,18,REG,R01,Percy,BUT505144,54578,32004255-5450-5144-be69-4944f2b68871,2022,2022,WAS,113
2023,MIN,DB,CB,21,ACT,Akayleb Evans,Akayleb,Evans,1999-06-22,74,193,Missouri,00-0038101,4244607,a320f05a-2635-4170-95e8-1f91cde6e875,34074,16155,NA,EvanAk00,NA,8389,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0ogwox6dnwtbyiyxwa7",CB,18,REG,A01,Akayleb,EVA006904,54583,32004556-4100-6904-e210-44afe72b61e1,2022,2022,MIN,118
2023,PIT,QB,QB,8,ACT,Kenny Pickett,Kenny,Pickett,1998-06-06,75,220,Pittsburgh,00-0038102,4240703,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08,33975,15841,NA,PickKe00,NA,8160,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/peknn7x68tldbzufhjs6",NA,19,WC,A01,Kenny,PIC777233,54485,32005049-4377-7233-6101-772adaebe15c,2022,2022,PIT,20
2023,NE,OL,G,69,RES,Cole Strange,Devin,Strange,1998-07-31,77,301,Chattanooga,00-0038103,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3bztpjhwpcz4stf3ioo",NA,18,REG,R01,Cole,STR191447,54494,32005354-5219-1447-a46e-56c3beaaebab,2022,2022,NE,29
2023,NE,WR,WR,11,INA,Tyquan Thornton,Tyquan,Thornton,2000-08-07,74,180,Baylor,00-0038104,4362921,74cda487-2026-42e0-ae32-77f3502cfb11,34005,15831,NA,ThorTy00,NA,8188,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",NA,18,REG,A01,Tyquan,THO797153,54515,32005448-4f79-7153-e52f-fb28090a0034,2022,2022,NE,50
2023,DEN,DB,CB,27,ACT,Damarri Mathis,Damarri,Mathis,1999-04-12,71,195,Pittsburgh,00-0038105,4240707,10ea3415-e11a-4d5a-8dea-ed10856f015e,34071,15956,NA,MathDa00,NA,8386,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iq6xsx0puoaymtpqlxop",NA,18,REG,A01,Damarri,MAT195642,54580,32004d41-5419-5642-6636-1e4cc21e742d,2022,2022,DEN,115
2023,DEN,DL,DE,96,RES,Eyioma Uwazurike,Eyioma,Uwazurike,1998-05-06,78,285,Iowa State,00-0038106,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbwtjqynbo17z7wzfxgm",NA,18,REG,R30,Eyioma,UWA189231,54581,32005557-4118-9231-ead9-e9cc16e8088b,2022,2022,DEN,116
2023,NYJ,DL,DE,72,ACT,Micheal Clemons,Micheal,Clemons,1997-08-21,77,270,Texas A&amp;M,00-0038107,4240896,5c1f81ec-ddb5-4a75-9451-a2933ed5055d,34073,16194,NA,ClemMi03,NA,8316,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/updhjnquszg3nlmfry8b",EDGE,18,REG,A01,Micheal,CLE454836,54582,3200434c-4545-4836-3238-6d06b8f5a940,2022,2022,NYJ,117
2023,NE,QB,QB,4,ACT,Bailey Zappe,Bailey,Zappe,1999-04-26,73,220,Western Kentucky,00-0038108,4250360,14926860-abef-45a9-b8f6-e66103ca6029,34093,15975,NA,ZappBa00,NA,8157,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qr1opoisbs0vmu2pm8rz",QB,18,REG,A01,Bailey,ZAP470663,54602,32005a41-5047-0663-6fb0-6258fe542390,2022,2022,NE,137
2023,CHI,DB,CB,6,ACT,Kyler Gordon,Kyler,Gordon,1999-12-17,72,195,Washington,00-0038111,4361093,85ce588a-b747-4307-84ee-f987f3abf456,33994,16150,NA,GordKy00,NA,8365,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wfbzds12tbxti0s3omrv",SLOT_CB,18,REG,A01,Kyler,GOR198616,54504,3200474f-5219-8616-e177-4605181465d0,2022,2022,CHI,39
2023,PHI,OL,G,51,ACT,Cam Jurgens,Cameron,Jurgens,1999-08-21,75,290,Nebraska,00-0038112,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kms8jukfpqy11ez8cg48",G,19,WC,A01,Cam,JUR103822,54516,32004a55-5210-3822-9dbb-b91dcd3e365e,2022,2022,PHI,51
2023,PHI,LB,ILB,47,DEV,Brandon Smith,Brandon,Smith,2001-04-12,75,241,Penn State,00-0038113,4575416,7a981b1c-91ea-4c7a-8933-3ca98fc03020,34076,15961,NA,SmitBr08,NA,8324,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bg75qynwrsigbo0j7owx",NA,19,WC,P06,Brandon,SMI082518,54585,3200534d-4908-2518-1db4-6398f06dce75,2022,2022,CAR,120
2023,NYJ,OL,T,61,ACT,Max Mitchell,Max,Mitchell,1999-10-12,78,299,Louisiana-Lafayette,00-0038114,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ihneqkt5qqappgxidx8f",NA,18,REG,A01,Max,MIT531653,54576,32004d49-5453-1653-6099-c800c0271a83,2022,2022,NYJ,111
2023,NYG,TE,TE,82,ACT,Daniel Bellinger,Daniel,Bellinger,2000-09-22,77,255,San Diego State,00-0038115,4361516,42a1c03e-790e-46ba-b0d5-d304e44c02c7,34068,16036,NA,BellDa00,NA,8225,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpwgb0plwhhqzlfl2j24",TE,18,REG,A01,Daniel,BEL680916,54577,32004245-4c68-0916-b0c0-d672685a6961,2022,2022,NYG,112
2023,ATL,LB,OLB,17,ACT,Arnold Ebiketie,Arnold,Ebiketie,1999-01-23,75,256,Penn State,00-0038116,4257591,e8eb7f50-9331-49d8-a992-4d2804caf4fd,33993,15951,NA,EbikAr00,NA,8325,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ldrvciwk670ngnbpf2q7",EDGE,18,REG,A01,Arnold,EBI415291,54503,32004542-4941-5291-2f5f-b9168e0c96c0,2022,2022,ATL,38
2023,NYG,WR,WR,17,ACT,Wan'Dale Robinson,Charles,Robinson,2001-01-05,68,185,Kentucky,00-0038117,4569587,582dfe0e-98f3-48a5-8a2d-a52baa926b05,33998,15838,NA,RobiWa01,NA,8126,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wjr53ffhc3gunx0fs3kp",SLOT_WR,18,REG,A01,Wan'Dale,ROB717726,54508,3200524f-4271-7726-8cbf-ec8b4c6b1627,2022,2022,NYG,43
2023,BAL,OL,T,77,ACT,Daniel Faalele,Daniel,Faalele,1999-11-09,80,380,Minnesota,00-0038118,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/seprj93vqrfrincdhk7o",NA,21,CON,A01,Daniel,FAA285512,54575,32004641-4128-5512-32d8-b85043c109b6,2022,2022,BAL,110
2023,BAL,DB,CB,5,RES,Jalyn Armour-Davis,Jalyn,Armour-Davis,1999-09-03,73,192,Alabama,00-0038119,4372017,9a7ecca5-faf4-468f-93e6-e0357c5854cb,34075,16132,NA,ArmoJa00,NA,8276,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bageg3vo6izvdbxzuiab",NA,21,CON,R01,Jalyn,ARM046414,54584,32004152-4d04-6414-93f6-f7dc9dcb5422,2022,2022,BAL,119
2023,NYJ,RB,RB,20,ACT,Breece Hall,Breece,Hall,2001-05-31,73,220,Iowa State,00-0038120,4427366,db1053d7-3343-43a3-9aab-8353f10f1221,33991,15810,NA,HallBr03,NA,8155,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6gggxrcgcacgggh0vme",RB,18,REG,A01,Breece,HAL189796,54501,32004841-4c18-9796-85f0-25933f010ae8,2022,2022,NYJ,36
2023,NO,DB,CB,1,ACT,Alontae Taylor,Alontae,Taylor,1998-12-03,73,195,Tennessee,00-0038121,4369835,faea26ab-f1a4-4463-adf8-1399aeb1c6b8,34004,16061,NA,TaylAl01,NA,8333,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvz3yirlorv4ztim2u6c",CB,18,REG,A01,Alontae,TAY007703,54514,32005441-5900-7703-7352-ba6d35ffd615,2022,2022,NO,49
2023,ATL,QB,QB,9,ACT,Desmond Ridder,Desmond,Ridder,1999-08-31,75,215,Cincinnati,00-0038122,4239086,6bf35760-217c-401d-b80b-2ae7cc5d7564,34030,15928,NA,RiddDe00,NA,8159,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecsb4rwmhlotdjjhyaoq",QB,18,REG,A01,Desmond,RID080474,54539,32005249-4408-0474-6bc7-b6ac95881989,2022,2022,ATL,74
2023,NYG,DB,SS,24,ACT,Dane Belton,Dane,Belton,2000-12-07,73,205,Iowa,00-0038123,4426686,08696187-da1c-41d4-b156-9a9f844e4167,34070,16019,NA,BeltDa00,NA,8395,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbbrqdbqk3izfimmtgbc",SAFETY,18,REG,A01,Dane,BEL779644,54579,32004245-4c77-9644-30b4-fa0c97f77e59,2022,2022,NYG,114
2023,GB,WR,WR,9,ACT,Christian Watson,Christian,Watson,1999-05-12,76,208,North Dakota State,00-0038124,4248528,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,33989,15946,NA,WatsCh00,NA,8167,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tpoxhwuhwmbxfossd66s",WR,20,DIV,A01,Christian,WAT316591,54499,32005741-5431-6591-b680-d3a3d3536d62,2022,2022,GB,34
2023,TEN,DB,CB,21,ACT,Roger McCreary,Roger,McCreary,2000-02-10,71,188,Auburn,00-0038125,4371973,3ce6c2b1-9b17-4ff2-9787-a248119bc1e0,33990,15880,NA,McCrRo01,NA,8303,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xeggh7iqa8zojkjhmcdk",SLOT_CB,18,REG,A01,Roger,MCC700734,54500,32004d43-4370-0734-eba8-250c4b4f71dd,2022,2022,TEN,35
2023,NYJ,DL,DT,92,DEV,Perrion Winfrey,Perrion,Winfrey,2000-08-15,76,290,Oklahoma,00-0038126,4686470,6e0bbea3-5041-4473-b4c3-866392a2555b,34064,16122,NA,WinfPe00,NA,8279,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otpoa93doqyioj8dyjj4",NA,18,REG,P02,Perrion,WIN183492,54573,32005749-4e18-3492-38d6-6dddd2e4f230,2022,2022,CLE,108
2023,TB,DL,DE,90,ACT,Logan Hall,Logan,Hall,2000-04-22,78,275,Houston,00-0038127,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xlv9kzmd5tk8cv9rmqlq",INTERIOR_LINE,20,DIV,A01,Logan,HAL437521,54498,32004841-4c43-7521-4ad9-174728809134,2022,2022,TB,33
2023,TEN,QB,QB,7,ACT,Malik Willis,Malik,Willis,1999-05-25,73,215,Liberty,00-0038128,4242512,55aefcf9-4dfb-4994-883f-4d537a6f1ddb,34042,15872,NA,WillMa12,NA,8161,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbxvnzx6azveir76pbbu",NA,18,REG,A01,Malik,WIL614428,54551,32005749-4c61-4428-8345-922a57c28423,2022,2022,TEN,86
2023,TB,TE,TE,88,ACT,Cade Otton,Cade,Otton,1999-04-15,77,250,Washington,00-0038129,4243331,f23517bd-ae85-484a-8ecb-1f7a2d851e48,34062,16032,NA,OttoCa00,NA,8111,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vchmryh0myuq67t9ei1u",SLOT_WR,20,DIV,A01,Cade,OTT712400,54571,32004f54-5471-2400-c87d-346814f25b06,2022,2022,TB,106
2023,MIN,DB,CB,23,ACT,Andrew Booth,Andrew,Booth,2000-09-28,72,200,Clemson,00-0038130,4426344,d32d1009-a0b0-4b8d-acfc-10326b660eae,33997,15952,NA,BootAn00,NA,8300,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqepiuxykx1nit18xnsv",CB,18,REG,A01,Andrew,BOO655801,54507,3200424f-4f65-5801-ad70-1602d1a77627,2022,2022,MIN,42
2023,MIN,OL,G,67,INA,Ed Ingram,Edward,Ingram,1999-02-11,75,295,Louisiana State,00-0038131,NA,NA,NA,NA,NA,NA,NA,NA,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqvt5c9wmiebntle1wqn",NA,18,REG,A01,Ed,ING508806,54524,3200494e-4750-8806-aab4-5fcd1d2432de,2022,2022,MIN,59
